f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,etiqueta
0.59509414,0.07598719,0.2681652,0.37058,0.55840397,0.12734558,0.26833034,0.39460242,0.54456043,0.12930483,0.26813418,0.39837775,0.52467275,0.13098165,0.2682426,0.38299832,0.5455572,0.13192648,0.2842414,0.4280958,0.53989387,0.13497615,0.2845413,0.4412016,0.5377488,0.13870415,0.28466055,0.44036502,0.5010581,0.14854649,0.21233113,0.45763728,0.547727,0.15097843,0.30079725,0.4675369,0.5949976,0.062479477,0.24563941,0.45709383,0.5761556,0.08317001,0.2692126,0.46161842,0.5102889,0.15071721,0.112338625,0.5286331,0.563701,0.14059004,0.29155138,0.5370798,0.7399317,0.18196702,0.3927668,0.7339832,0.12746444,0.24882612,0.44252205,0.6075216,0.20338222,0.5775547,0.5696516,-0.087027244,0.3376239,0.47529203,0.5460042,0.061119072,0.10438758,0.5546087,0.5683866,-0.65696484,0.3449505,0.4883466,0.5352232,-0.4153053,0.039861836,0.55408365,0.56107754,-0.56084794,0.43016064,0.48872754,0.54899424,-0.38112903,0.083148636,0.55745864,0.57895243,-0.5975742,0.40658525,0.47123665,0.5595284,-0.39360985,0.5715984,-0.3658017,-0.20745555,-0.15447974,0.8571323,-0.40447807,0.20566542,-0.29556224,0.5957311,-0.24190965,0.052178875,-0.28691506,0.93474054,-0.3608824,0.15361401,-0.5176211,0.5127819,-0.2852025,-0.3423606,-0.3107312,1.0109745,-0.42640877,0.06781212,-0.5000585,0.4872198,-0.28770465,-0.3707565,-0.47604582,0.9884859,-0.43340027,0.058624107,-0.55319417,0.41278657,-0.28130853,-0.39595336,-0.3781465,0.83558625,-0.40964168,0.12248216,-0.607189,manos_cadera
-0.43120605,1.7246366,-2.21304,0.1251313,-0.17928627,1.4890811,-2.178414,0.13377751,-0.051810868,1.4948851,-2.1774013,0.16470121,0.057969723,1.4961531,-2.1753824,0.09455641,-0.6019493,1.4600643,-2.1877708,0.12160659,-0.7377837,1.4467776,-2.1876729,0.15957852,-0.8436297,1.4325582,-2.1879916,0.10236084,0.1819966,1.5160651,-1.959726,-0.06280265,-0.9515454,1.470741,-1.9611465,0.04144273,-0.20447005,1.9916962,-2.1763985,0.22784726,-0.76901406,1.9495336,-2.1841407,0.14812696,0.76578337,2.777613,-1.5812144,0.048219543,-1.6083649,3.3021665,-1.5556794,-0.60982275,1.0325412,4.0660567,-1.2708912,-2.2777414,-1.3708668,4.4994407,-0.95659196,-2.3839042,1.0135448,3.2757995,-2.0047286,-2.330987,-0.90422857,3.140184,-1.0580161,-2.5488915,1.0782171,3.082068,-2.0177279,-2.1684973,-0.9208907,2.9360433,-1.0519122,-2.3300338,0.95243365,3.1125405,-2.129274,-2.3119843,-0.84754664,2.9639351,-1.3109169,-2.5242105,0.90029925,3.1777468,-2.082691,-2.2606864,-0.82892364,3.0187643,-1.1934683,-2.430916,0.9739944,4.943516,0.66213363,-1.8523542,-1.5307577,5.0506954,-0.58368474,-1.8843085,0.9096093,4.1427364,0.64815444,-0.8950729,-1.8058829,4.37994,-0.07160854,-0.8986424,0.6331486,3.69305,1.2943431,-0.698093,-1.8716065,3.796022,0.5071934,-0.73837864,0.6153851,3.6895084,1.3201476,-0.5398503,-1.9547818,3.7340183,0.54828,-0.68322814,0.38468695,3.5195317,0.56189734,-0.68809956,-0.95636904,3.6910398,-0.23914671,-0.87492275,brazos_abajo
0.1566578,-1.8772014,-3.3741367,0.38727766,0.4896375,-2.1216557,-3.3092554,0.4250165,0.73205316,-2.134256,-3.3072295,0.41848874,0.933319,-2.142576,-3.3064306,0.39434516,-0.20665583,-2.0556114,-3.3589804,0.4868116,-0.3556509,-2.035991,-3.3590195,0.5043709,-0.44325173,-2.0253568,-3.357878,0.5101267,1.2820454,-2.0844343,-2.9670684,0.4838604,-0.5362295,-1.9681402,-3.1920679,0.55216676,0.7547716,-1.6746683,-3.3196757,0.47601452,-0.13861038,-1.6458284,-3.385796,0.49777254,2.2888792,-1.3424317,-2.1794226,0.49127293,-0.958273,-1.0568793,-2.647259,0.58877397,3.2777352,0.6896054,-1.8016667,-0.00083006144,-2.2002945,0.93347806,-2.2617846,-0.09692912,3.3278313,1.5265328,-2.7870793,-0.15572259,-2.0916162,1.5556113,-2.8840616,-1.4898484,3.2693717,1.5328707,-2.739449,-0.37353042,-2.1767385,1.5977216,-2.8458967,-1.5184667,3.1618366,1.5960454,-3.033239,-0.2215164,-2.0576196,1.6699958,-3.1618032,-1.3570919,3.1565034,1.6254367,-2.947007,-0.114149965,-2.0022233,1.67894,-3.046646,-1.3875175,2.7559624,1.7773169,0.8409945,-1.8339067,-0.14809746,1.8929632,-0.76127493,-1.8584263,3.415804,2.301126,-0.66087633,-0.808128,0.45693237,2.5252943,-1.6584388,-0.7847235,3.1964107,2.5168552,1.5334535,-0.63740027,1.1061076,2.8008127,0.13222949,-0.5817864,3.1169631,2.5680387,1.6471808,-0.49824727,1.181346,2.8640435,0.18446466,-0.5046852,2.6330447,2.5245552,0.68846273,-0.64558005,1.2328595,2.7810175,-1.240436,-0.7401353,brazos_abajo
0.5662354,-0.10697025,-0.19588754,0.20775972,0.5460651,-0.058580637,-0.21770039,0.13755526,0.52245134,-0.058482695,-0.21801423,0.16312149,0.49333757,-0.05653053,-0.21837394,0.11695998,0.5821525,-0.05382459,-0.2019066,0.15597764,0.58912265,-0.04984292,-0.20192236,0.17890812,0.6064099,-0.04538724,-0.20199162,0.16376907,0.47235605,-0.055684235,-0.3740843,0.25818142,0.6054681,-0.05521725,-0.29771158,0.30935365,0.53254855,-0.1583445,-0.25505918,0.45457438,0.57976866,-0.1541966,-0.23643701,0.47200754,0.40838906,-0.21356764,-0.37467787,0.5596452,0.50140476,-0.2690427,-0.17455062,0.6328066,0.7127649,0.042349912,0.011315503,0.8149825,-0.17716418,-0.038740393,0.27506766,0.68949926,0.10521514,0.38297537,0.14758143,0.737427,0.25925124,0.39919564,0.41397965,0.62326354,-0.035828523,0.44812924,0.14902817,0.51632565,0.27868375,0.43460777,0.4337621,0.33760893,-0.05525784,0.42868134,0.17247787,0.5043565,0.3668389,0.41373447,0.4260189,0.30303693,-0.02446043,0.39561293,0.18174897,0.44827226,0.35101542,0.39548266,0.43580592,0.23592205,0.27339464,-0.74350476,-0.2958004,0.81510377,0.5927212,-0.7771819,0.27148962,0.7469032,-0.08865076,-0.52438617,0.10848119,0.10412539,0.26201272,-0.67181134,0.3915374,-0.3636926,-0.4415613,-0.63574,0.13846266,-0.34299,-0.008839896,-0.77965194,0.7296943,-0.5889493,-0.48372772,-0.6478761,0.12595668,-0.32376945,-0.025651805,-0.792235,0.7406028,-0.4906884,-0.45296672,-0.60991883,0.19316964,-0.50499594,-0.21480322,-0.7386646,0.89240694,-0.75497985,manos_cadera
-0.038887553,0.84773153,-0.98786926,0.3687884,-0.09558941,0.798902,-1.058986,0.37645,-0.0802583,0.7728522,-1.0588547,0.31945267,-0.0850286,0.75171906,-1.0594922,0.25544304,-0.03659249,0.8442289,-1.0601103,0.47313026,-0.0242768,0.85779274,-1.0604972,0.46428704,-0.016111523,0.8731391,-1.0608801,0.47098285,-0.06800708,0.67740154,-1.5211194,0.16961049,-0.022331204,0.8503065,-1.5029498,0.5405214,-0.043540478,0.81244755,-1.1415889,0.008011629,0.04957922,0.84588593,-1.1418613,0.20768255,-0.54923713,-0.09834912,-1.4874011,-0.95889455,0.36048368,0.2594245,-1.396794,0.022394827,-0.29052216,-1.4476912,-1.1326911,0.650197,0.75137734,-0.17328598,-0.8762928,0.5288391,0.0007920083,-1.423905,-0.29642746,0.5173544,0.48649213,-0.46076617,-0.13683468,0.45457092,0.01798571,-1.4058645,-0.11631408,0.38554922,0.46320072,-0.47377855,0.034279175,0.4402523,0.075212866,-1.3620948,-0.035488345,0.22053848,0.41695642,-0.4943577,0.09580638,0.32446283,0.07929733,-1.3551873,-0.22797233,0.33541384,0.41007146,-0.49652228,-0.07262031,0.36016476,-0.3836484,-2.0555782,-0.12615645,1.3205259,0.6858393,-1.9023247,0.07737469,1.3285016,-0.13272087,-2.0074682,0.39683333,1.8757017,0.49992773,-1.965069,1.397313,1.8848786,-0.5215668,-2.0666113,0.34905848,2.8094797,0.45024964,-2.0938015,1.4959238,2.893403,-0.67236775,-2.0901291,0.34096104,3.1552536,0.55907375,-2.1125565,1.5005031,3.2401793,-0.16594717,-1.949202,0.68690354,1.5585281,0.2098852,-2.009828,2.0339158,2.7160125,brazos_arriba
0.029404152,-2.531301,-1.2943416,-0.11454846,0.13240202,-2.4622576,-1.2976929,-0.28849822,0.1906895,-2.4581919,-1.2979875,-0.183444,0.25869825,-2.4534612,-1.2979938,-0.201622,-0.057820085,-2.4768639,-1.2870581,-0.4508308,-0.13508882,-2.480517,-1.2866284,-0.4292786,-0.20596576,-2.484614,-1.2865598,-0.48355448,0.32243022,-2.4532173,-1.2362738,-0.3056023,-0.2975512,-2.4930825,-1.1539192,-0.8400599,0.16675071,-2.5845258,-1.2847608,0.11101326,-0.0863613,-2.6031327,-1.268504,0.019769484,0.67805743,-2.5158482,-0.9824722,0.45764032,-0.6423371,-2.4768796,-0.83075297,0.3139531,0.7919936,-0.6969256,-0.41174182,0.582316,-1.0898083,-0.4727379,-0.103203714,0.22118999,0.8730617,0.35564741,-0.5621193,0.16408072,-1.1559724,0.5941704,-0.07610873,-0.16440363,0.8298261,0.44506407,-0.5781702,0.0463292,-1.0584929,0.76941967,-0.06305682,-0.28858176,0.8404783,0.48760402,-0.7359213,0.13389777,-1.0476323,0.79189765,-0.279226,-0.22472802,0.77060163,0.4737735,-0.63305855,0.14051221,-1.0086665,0.7638472,-0.16540886,-0.15722333,0.49078858,-0.904516,0.100349,-0.15970203,-0.230303,-0.6867784,-0.08602328,-0.2200405,1.442753,0.330923,0.049557477,-0.032402106,0.20289594,0.38146225,0.011920735,-0.029598866,1.093263,0.51789266,0.7185685,-0.010646488,0.52994084,0.6310275,0.29765925,0.10672639,0.9144623,0.5239336,0.7458963,-0.21005394,0.53383106,0.6482339,0.2918469,-0.084313095,1.2090708,0.6307158,0.48487604,-0.1029123,0.68262273,0.7330681,-0.1969779,-0.015074966,brazos_abajo
-1.853209,0.28716874,0.5579893,-0.4017772,-1.9262668,0.29779774,0.5810185,-0.32617968,-1.9696743,0.298054,0.5807497,-0.35168377,-2.0077012,0.29990342,0.5803016,-0.2213178,-1.775141,0.30083153,0.45419902,-0.35197628,-1.7240101,0.30221418,0.45445764,-0.3793195,-1.669294,0.30354345,0.45445698,-0.44047552,-2.0420225,0.3047267,0.64478046,-0.5440077,-1.6064298,0.30993834,-0.039112393,-0.5106091,-1.9564011,0.2644164,0.5913817,-0.22328508,-1.7666607,0.2813185,0.41540965,-0.36662754,-2.1960297,0.16870084,1.1700306,-0.119579084,-1.1916975,0.13544288,-0.93924904,-0.44192627,-1.0030048,-0.24247845,1.3254108,-2.1499746,1.0939109,-0.25760004,-1.1724323,0.5914448,0.53359425,-0.28316364,1.1694783,-0.25217876,1.7443972,-0.64693505,-0.6622645,0.9048172,0.5799762,-0.23761837,1.1913648,0.047871657,1.8090032,-0.7905419,-0.67784685,1.106585,0.678944,-0.18629132,1.0449771,0.12900464,1.8631331,-0.7974724,-0.47259238,1.0976471,0.6982753,-0.14552258,1.0843027,0.2289248,1.8605293,-0.791043,-0.55618733,1.075673,-1.8860391,-0.31690985,1.8627445,0.4188483,-1.3337893,-0.3172942,-1.8744911,0.524808,-1.9517276,-0.5485987,1.5434656,-0.71680504,-1.3391978,-0.4622486,-0.35650182,0.5192516,-1.6692164,-0.6193858,1.0281458,-0.42077047,-1.2261206,-0.48552015,-0.59066516,0.696661,-1.7508787,-0.61641794,0.9830502,0.0028961648,-1.3581425,-0.4817333,-0.59227437,0.4191536,-0.7123666,-0.6684625,1.3033335,-0.3507707,-0.27867854,-0.5335689,-0.27584985,0.46329004,brazos_derecha
1.7344012,0.371712,0.70986265,0.26512665,1.7055278,0.352556,0.6475023,0.30969906,1.6998068,0.34331647,0.6479504,0.30809087,1.6917381,0.3321766,0.6479081,0.28590545,1.7375356,0.36770415,0.75040305,0.34456575,1.7304146,0.369894,0.75008285,0.3372685,1.7207313,0.37122732,0.7497622,0.38151115,1.6791043,0.31258106,0.39829308,0.29042536,1.734739,0.36021352,0.9394991,0.35222074,1.7172353,0.3504108,0.6509608,-0.22694077,1.7747804,0.34948602,0.7936187,-0.031111192,1.1645054,0.21100244,-0.32147872,-0.6323921,1.8706154,0.37456268,1.3697724,-0.12633947,-1.1551,0.02312106,-0.73951876,0.5643853,0.58933437,0.06456861,1.4762155,-0.88359475,-1.8758471,-0.5669401,0.04684076,0.5193403,-0.5341334,-0.047616314,1.3863441,-0.14005291,-1.8696283,-0.6071082,0.044906445,0.46630654,-0.7466631,-0.13832329,1.3803089,-0.13157427,-1.8724993,-0.6656629,0.24621466,0.4144712,-0.73269504,-0.12924464,1.3652118,-0.15343933,-1.8720901,-0.6690927,0.15847668,0.3301429,-0.7902506,-0.075634025,1.3656846,-0.07258518,1.6373361,0.1706117,-1.380353,-0.656401,2.0833051,0.16172442,1.3849618,-0.39070758,1.2959094,0.0051425425,-1.0447453,-0.18517314,2.184015,0.035506632,0.009720654,-0.4023002,1.3377718,0.031880084,-0.94778454,-0.21346447,1.8512313,0.10639536,-0.23393197,-0.32219154,1.5251496,0.024152504,-0.903642,-0.25827968,1.8949696,0.12071126,-0.23528962,-0.1253687,0.5626715,0.053370047,-0.7050943,-0.07297109,0.92238003,0.08672414,-0.024408147,-0.11778816,brazos_izquierda
0.5794434,-0.2183953,0.29423377,-0.018447232,0.55872196,-0.16207127,0.27163884,-0.20746867,0.55518913,-0.16071725,0.2713261,-0.14616875,0.5397993,-0.15841696,0.27092573,-0.16729134,0.57021385,-0.15759322,0.2994452,-0.3313201,0.58304363,-0.15297955,0.29958594,-0.34561408,0.61073667,-0.14909196,0.29948846,-0.3689189,0.5269392,-0.15952934,0.11614816,-0.19856958,0.6269731,-0.16403629,0.266076,-0.35503602,0.57237476,-0.26036245,0.24468236,0.2923406,0.5951046,-0.24914712,0.28397483,0.25560233,0.4675724,-0.24780323,-0.018578146,0.52423286,0.61174977,-0.31742692,0.28836375,0.5109801,0.7300265,-0.02813725,0.22686681,0.7851263,0.036930826,-0.063790485,0.6001444,0.58887976,0.14214933,0.36585054,0.44538587,0.593432,0.3044829,0.3780302,0.820937,0.26244992,0.013285024,0.39908874,0.44744927,0.29068008,0.3394452,0.41324112,0.8320029,-0.16499767,-0.008010143,0.38484645,0.4825639,0.27797273,0.39689976,0.38216075,0.83662546,-0.22691515,0.030713387,0.37404513,0.4822987,0.23458283,0.38315922,0.37422425,0.84096396,-0.24679208,0.40292108,-0.6651948,-0.40076432,1.0318544,0.78358763,-0.6979554,0.3734204,0.91245526,0.14683199,-0.50671715,0.31513974,-0.016310666,0.6748255,-0.63630086,0.803654,-0.370205,-0.15408522,-0.6029656,-0.067926206,-0.05221658,0.50697386,-0.7129143,0.5343068,-0.4127615,-0.20982054,-0.619196,-0.106544934,-0.2608895,0.5150619,-0.7284154,0.507959,-0.39586022,-0.17639813,-0.562723,-0.052695394,-0.2272958,0.21813107,-0.6585316,0.65418655,-0.5114109,manos_cadera
-1.423344,0.20122285,0.41955274,0.23535031,-1.4900275,0.18180819,0.48629326,0.20949261,-1.5105151,0.18205538,0.485789,0.19231586,-1.5269601,0.18347986,0.484992,0.21124837,-1.3989512,0.18729867,0.37107408,0.26837936,-1.342979,0.19258799,0.37164918,0.27630088,-1.2800328,0.1988971,0.37204465,0.22127672,-1.5175192,0.1917138,0.7735502,0.31114137,-1.1288323,0.20136227,0.152606,0.31537712,-1.4651086,0.17295194,0.5118182,0.2409139,-1.3232667,0.19551234,0.3537148,0.1942806,-1.6183499,0.28849515,1.3622658,-0.45867974,-0.6781701,0.012602298,-0.6193664,-1.1168294,-0.54293656,-0.13823515,1.5596879,-0.45271644,1.2983292,-0.31432793,-1.1793492,0.6427645,0.5809433,-0.2774041,1.27614,0.3237065,1.7928085,-0.48630524,-1.0652467,0.81024706,0.616049,-0.4125599,1.2589701,0.41382307,1.8149449,-0.4669692,-1.0839071,0.9602375,0.64086634,-0.39138836,1.1141319,0.4418474,1.8605056,-0.40272668,-0.93757415,0.9488524,0.65078014,-0.34399152,1.1971761,0.4614955,1.7881079,-0.5043848,-0.98265517,0.8659278,-1.8177181,-0.19458812,1.5339758,0.7665205,-1.2328675,-0.14171125,-1.543023,0.50137645,-0.92379045,-0.83011377,0.24736293,0.1275888,0.12371749,-0.8295286,-1.7310677,1.6958053,-1.3912548,-0.66752696,0.71464586,-0.41349375,-0.7812573,-0.7936531,-0.46718115,0.15635593,-1.5220594,-0.66331357,0.7518017,-0.24368234,-1.0112623,-0.80439883,-0.3492896,0.098846346,-0.8778864,-0.6384069,1.2293496,-0.32064888,-0.47994766,-0.75670016,0.22290842,0.29404175,brazos_derecha
-0.0038182638,0.8622158,-0.18474135,0.40361702,-0.02455879,0.8377357,-0.17659906,0.46465087,-0.057978682,0.83241427,-0.17615315,0.4501438,-0.0933805,0.8231235,-0.17575514,0.44566384,0.04300132,0.8506323,-0.16698031,0.52208805,0.060452044,0.8535103,-0.16716032,0.52949613,0.07562348,0.8538695,-0.16680196,0.54768276,-0.12330179,0.8116717,-0.1921683,0.53037155,0.08274806,0.85937065,-0.117748335,0.5838904,-0.054686476,0.8368828,-0.19369748,0.45580938,0.032364935,0.8433469,-0.17295207,0.48914957,-0.09778352,0.4985736,-0.3375702,0.34476092,0.1767725,0.4769552,-0.30884004,0.51111484,0.066338204,-1.7639735,-0.9452948,0.79783803,0.30198058,-1.8490856,-0.8170784,0.71676004,-0.12453783,-1.9759091,-0.7939414,0.9081327,0.23322652,-1.8637589,-0.77159107,0.91627544,-0.129679,-1.9493306,-0.8224527,1.0467569,0.23598541,-1.7954737,-0.7814231,1.0800742,-0.13224831,-1.9225799,-0.7022428,1.0257467,0.24399109,-1.7645026,-0.665658,1.0741688,-0.123591274,-1.9644188,-0.7613382,1.025521,0.22340828,-1.8029476,-0.73931885,1.0888611,0.033449296,-0.05687519,-0.035971675,0.3866058,0.045982365,-0.09840069,0.038487718,0.53571886,-0.2193242,-0.044425026,-0.64020914,-0.3199318,0.08980735,-0.050863557,-0.71878284,-0.14254935,-0.48826706,-0.059666462,-0.60282964,-0.2598936,-0.17295851,-0.0752477,-0.6949836,-0.18030743,-0.53076047,-0.08229018,-0.590695,-0.2359926,-0.27275056,-0.096521266,-0.6989445,-0.11652549,-0.31994644,-0.063296884,-0.7087747,-0.07186126,0.08039476,-0.082386225,-0.9135615,0.07103601,brazos_arriba
-1.5444465,-0.29658067,-0.68124723,0.297877,-1.3675522,-0.37748504,-0.6318775,0.33771205,-1.2825928,-0.37118432,-0.631716,0.3460952,-1.2057165,-0.36178154,-0.6313712,0.3156587,-1.5056095,-0.38403773,-0.61480314,0.337658,-1.4943259,-0.38305986,-0.61467415,0.3335774,-1.4739934,-0.38085586,-0.61501163,0.31271598,-0.9993223,-0.29929274,-0.32190084,0.32595077,-1.3494859,-0.3423252,-0.21248299,0.3102237,-1.3611848,-0.21317552,-0.5908963,0.33519623,-1.5375501,-0.21174395,-0.5642563,0.30318448,-0.42785457,0.47493586,0.007173065,0.019099321,-1.5734946,0.41915193,0.1258947,-0.17927964,-0.36357704,1.5233408,-0.18657307,-0.9781011,-1.7902626,1.5129653,0.23005395,-0.33946526,0.5036098,1.2201191,-1.1628358,-1.0928841,-1.2508879,1.5285836,-0.4605306,-0.57995397,0.52809817,1.1050901,-1.2016705,-0.93739927,-1.2296563,1.5117435,-0.5151819,-0.6154453,0.62268484,0.8617236,-1.3768941,-0.8346907,-1.1832217,1.5334511,-0.7177841,-0.52738893,0.6669836,0.9077394,-1.262184,-0.8503506,-1.1773324,1.5382006,-0.5690702,-0.50532746,-0.9606672,1.6362383,-0.21108696,-1.5184443,-2.5497088,1.6325186,0.26265493,-1.5393263,-1.3273877,1.6611092,-0.45995483,-0.47733343,-3.3583143,1.6892776,-0.70541567,-0.48130763,-1.0503784,1.62388,0.32560807,-0.42845416,-2.8049502,1.6269525,0.3687102,-0.49155352,-0.88858396,1.6256826,0.35456076,-0.46469164,-2.513004,1.616086,0.4011303,-0.4732211,-1.346409,1.5486553,-0.26946044,-0.39392012,-2.7675328,1.5868635,-0.25608137,-0.51018083,brazos_izquierda
1.368798,0.18084356,0.6796434,-0.1794759,1.3474523,0.17953713,0.6245637,-0.15797372,1.3475683,0.1721518,0.6247666,-0.098959535,1.3424447,0.16496676,0.6245893,-0.13125221,1.348751,0.19802347,0.71112067,-0.22793867,1.3474991,0.20209211,0.71091175,-0.2293126,1.3495803,0.20405044,0.7105627,-0.118004635,1.3245038,0.14693,0.41928563,-0.3123079,1.3837034,0.18780099,0.88011515,-0.40044636,1.3673602,0.14965776,0.6380221,-2.1394365,1.4035832,0.16372962,0.7595745,-1.8459592,0.8725552,0.07448035,-0.2215676,-1.4916348,1.4616445,0.19461638,1.2609575,-1.2061408,-1.8294882,-0.36461487,-0.47045067,0.49214244,0.26146647,-0.33301178,1.3873492,-0.7842582,-2.4765468,-0.40966508,0.35579753,0.3717902,-0.76100266,-0.34908208,1.3458545,-0.11481295,-2.3965614,-0.520532,0.34932813,0.30350327,-0.85506076,-0.45737508,1.3371413,-0.008186074,-2.4070308,-0.5268477,0.5118244,0.25403896,-0.91036415,-0.45179048,1.3068249,0.003488173,-2.4432743,-0.48852977,0.4509671,0.20323077,-0.91012883,-0.41110164,1.3201796,0.09295254,0.8213532,0.044887453,-1.2594169,0.11326556,1.3198134,-0.06400978,1.2538685,0.24212773,0.18465862,-0.16845198,-1.2898023,0.10233523,0.9344549,-0.31839532,-0.07754918,-0.24241857,0.017347747,-0.068241626,-1.3856068,0.090782836,0.5469456,-0.17369273,-0.33949748,-0.21661049,0.15469877,-0.06978264,-1.3536671,-0.06019647,0.63155556,-0.15915588,-0.33936328,0.047405973,-0.5618294,-0.025635567,-1.1867375,0.22976378,-0.10002927,-0.14372927,-0.066436686,0.02237579,brazos_izquierda
-0.06573494,0.8299395,-0.5672441,0.39587733,-0.12255323,0.82109076,-0.5786009,0.4543421,-0.16383243,0.81363314,-0.5785457,0.43774912,-0.19546653,0.80161387,-0.57863235,0.4340591,-0.020094683,0.84161854,-0.5731252,0.5161863,-0.0040264786,0.8476808,-0.57349443,0.5241214,0.0038274159,0.8505011,-0.57341415,0.54195267,-0.21193153,0.77866584,-0.6828911,0.5234662,0.018988254,0.8432703,-0.6266784,0.5828196,-0.13649954,0.7981817,-0.606537,0.4367899,-0.018255861,0.8199625,-0.59228563,0.4747087,-0.12066463,0.36104128,-0.8012932,0.109977394,0.16493103,0.39583084,-0.7721583,0.3792359,-0.04784951,-1.8728786,-1.4166654,0.7999147,0.37438667,-1.908613,-1.3185638,0.70696497,-0.17589037,-2.0234041,-1.2102919,0.8893032,0.16226666,-1.838884,-1.2243799,0.88338697,-0.17435929,-1.9803106,-1.1969581,1.0001513,0.18119676,-1.7910928,-1.1861097,1.0007747,-0.17776567,-1.9666353,-1.0587866,0.9770774,0.15316981,-1.765628,-1.0718052,0.9911309,-0.1626,-1.989793,-1.1611074,0.97583085,0.120759785,-1.7851728,-1.1851343,0.9989873,-0.12417603,-0.33877712,0.006318205,0.9364113,0.061607577,-0.32259506,-0.015228174,0.995189,-0.35355622,-0.31123692,-0.19101132,0.23704743,0.12249088,-0.33937812,-0.04255845,0.514129,-0.61301893,-0.3644785,-0.025379648,-0.04080038,-0.12366447,-0.37279153,0.021038357,0.3237166,-0.67229027,-0.3880623,-0.020800069,-0.057034206,-0.19007169,-0.39216292,0.009753468,0.1703539,-0.41644353,-0.35544583,-0.13517617,0.18669517,0.09290015,-0.3644404,-0.21689399,0.7349448,brazos_arriba
-0.3164322,-2.7079825,-1.5320903,-0.1381617,-0.19150458,-2.6875417,-1.551729,-0.33075783,-0.11834023,-2.6799097,-1.5520933,-0.20683594,-0.011236048,-2.673418,-1.5520673,-0.24175501,-0.4002305,-2.7159657,-1.5198295,-0.5363057,-0.49342272,-2.7276533,-1.5195488,-0.47875208,-0.583405,-2.7435234,-1.5194933,-0.5677449,0.16234773,-2.687624,-1.552202,-0.41794243,-0.6831408,-2.7596157,-1.3611498,-1.0087842,-0.14831391,-2.7308588,-1.5435377,0.07534555,-0.44704282,-2.7504256,-1.4984406,-0.07739469,0.69322777,-2.705686,-1.4601673,0.43381724,-0.9594997,-2.626441,-0.895989,0.28221256,0.75370765,-0.5587274,-0.92392576,0.38863295,-1.302428,-0.44528553,-0.2569376,-0.34121758,0.76815695,0.48489162,-0.94649637,-0.57652074,-0.9852156,0.54222846,-0.33686158,-0.9073839,0.7412935,0.6788894,-0.9598151,-0.7350615,-0.98451847,0.6406487,-0.33392128,-1.0000565,0.5974536,0.71410906,-1.101543,-0.5935153,-0.9464035,0.65469384,-0.5321219,-0.96595305,0.62204456,0.59583783,-1.0095624,-0.5852385,-0.9178369,0.6186129,-0.42895824,-0.84983736,0.54130906,-0.5593743,-0.30252287,-1.2330036,-0.533276,-0.45028812,0.3314731,-1.2867557,1.1153785,0.7451504,0.22818139,-0.35466188,-0.5312647,0.7224474,0.4366124,-0.45848727,0.84049684,0.9284017,0.85117626,-0.24738564,-0.15844215,0.92966,1.0053005,-0.3646139,0.79735726,0.941669,0.87897384,-0.40678027,-0.0659065,0.94960237,1.0182536,-0.40603998,0.56671876,1.0215043,0.44593912,-0.32308415,-0.14875679,1.0226426,0.464157,-0.4755012,brazos_abajo
